Marital_status,Previous_qualification,Displaced,Debtor,tuition_paid,Gender,has_scholarship,enrollment_age,course_sem1_enrolled,course_sem1_passed,course_sem1_grade,course_sem2_enrolled,course_sem2_passed,course_sem2_grade,Target,Cluster
1,0,0,0,1,0,0,20,6,6,14.5,6,6,13.5,1,1
1,0,0,0,0,0,0,21,5,2,11.5,5,2,10.5,0,1
1,0,0,0,1,0,0,18,5,5,14.2,5,5,11.8,1,1
1,0,0,0,1,0,1,19,6,5,11.666666666666666,6,5,12.2,1,1
1,0,1,0,1,0,0,18,7,7,13.175,8,8,14.875,1,1
1,0,1,0,1,0,1,19,8,7,13.314285714285717,8,7,13.314285714285717,1,1
1,0,1,0,1,0,1,18,5,3,10.6,5,3,10.5,1,1
1,0,0,0,1,0,0,18,6,6,13.428571428571429,6,6,14.142857142857142,1,1
1,0,1,0,1,0,1,18,5,4,13.25,5,5,15.571428571428571,1,1
1,0,1,0,1,0,0,18,6,2,13.0,6,0,0.0,0,0
1,0,0,0,1,0,0,18,6,0,0.0,6,0,0.0,0,0
1,0,0,0,1,0,0,18,6,6,14.0,6,6,13.166666666666666,1,1
1,0,1,0,1,0,1,20,2,2,12.0,6,6,12.833333333333334,1,1
1,0,1,0,1,0,0,18,6,5,11.8,6,5,10.4,1,1
1,0,1,0,1,0,0,19,6,5,11.6,6,5,12.2,1,1
1,0,1,0,1,0,0,19,6,6,13.166666666666666,6,6,13.166666666666666,0,1
1,0,1,0,1,0,1,20,7,6,12.396666666666668,8,7,12.94285714285714,1,1
1,0,0,0,1,0,0,18,7,7,15.014285714285714,8,8,16.0875,1,1
1,0,1,0,1,0,1,18,0,0,0.0,0,0,0.0,1,0
1,0,1,0,1,0,0,19,7,7,14.05,8,8,15.1,1,1
1,0,1,0,1,0,0,18,7,7,14.85,8,8,15.2,0,1
1,3,1,0,1,0,0,19,6,6,13.0,6,5,13.0,1,1
1,0,1,0,1,0,1,19,7,7,14.7875,8,8,15.8625,1,1
1,0,0,0,1,0,1,19,7,7,13.7,8,7,14.671428571428574,1,1
1,0,1,0,1,0,1,19,7,7,12.495714285714286,8,7,12.242857142857144,0,1
1,0,0,0,1,0,0,19,7,6,14.566666666666668,7,6,14.566666666666668,1,1
1,2,1,1,0,0,0,25,5,5,11.2,5,4,11.25,0,1
1,0,0,0,1,0,0,20,8,7,12.685714285714283,8,7,12.685714285714283,1,1
1,0,0,0,1,0,0,20,6,0,0.0,6,0,0.0,0,0
1,0,0,0,1,0,0,27,6,5,11.0,6,6,11.166666666666666,1,1
1,0,0,0,1,0,0,18,8,8,14.445,8,8,14.445,1,1
1,0,0,0,1,0,0,18,5,5,12.333333333333334,5,5,11.4,1,1
1,0,1,0,1,0,0,20,7,7,13.1,8,8,14.8125,1,1
1,0,1,0,1,0,0,18,6,4,13.2,6,5,12.8,1,1
1,0,1,0,1,0,1,19,8,8,14.75,8,8,14.75,1,1
1,3,1,0,1,0,1,19,6,6,13.142857142857142,6,6,14.333333333333334,1,1
1,0,0,0,1,0,0,18,5,4,13.75,5,5,14.857142857142858,1,1
1,0,0,0,1,0,0,18,6,5,12.4,6,6,13.0,1,1
1,0,1,0,1,0,0,18,6,6,13.333333333333334,6,6,12.0,1,1
1,0,1,0,1,0,0,19,6,4,12.5,6,1,14.0,0,1
1,0,1,1,1,0,0,20,0,0,0.0,0,0,0.0,0,0
1,0,1,0,1,0,1,19,7,6,13.533333333333331,8,7,13.614285714285714,1,1
1,0,0,0,1,0,1,20,6,6,13.166666666666666,6,6,12.666666666666666,1,1
1,0,1,0,1,0,1,19,6,5,13.2,6,5,11.0,1,1
1,0,1,0,1,0,1,19,7,7,13.428571428571429,7,7,14.857142857142858,1,1
1,0,1,0,1,0,1,18,6,6,12.714285714285714,6,6,12.625,1,1
1,0,0,0,1,0,0,19,6,0,0.0,6,0,0.0,0,0
1,0,0,0,1,0,1,19,6,6,13.666666666666666,6,6,13.666666666666666,1,1
1,0,0,1,1,0,0,20,6,5,11.0,6,6,13.166666666666666,1,1
1,0,0,0,1,0,0,18,5,4,12.0,5,5,12.0,1,1
1,0,0,0,1,0,0,18,6,0,0.0,6,0,0.0,0,0
1,0,1,0,1,0,0,18,6,5,11.0,6,6,11.666666666666666,1,1
1,0,1,0,1,0,0,20,6,5,12.0,6,6,11.571428571428571,0,1
1,0,1,0,1,0,1,19,7,7,13.308571428571428,8,8,12.55,1,1
1,0,1,1,0,0,0,21,6,3,13.666666666666666,6,3,10.666666666666666,0,1
1,0,1,1,0,0,0,20,6,0,0.0,6,0,0.0,0,0
1,0,1,0,1,0,0,18,6,5,12.2,6,4,11.25,1,1
1,0,0,0,1,0,1,20,6,6,12.666666666666666,6,6,12.833333333333334,1,1
1,0,1,0,1,0,1,19,8,8,14.07125,8,8,14.07125,1,1
1,0,1,0,0,0,0,22,6,0,0.0,2,0,0.0,0,0
1,0,1,0,1,0,0,19,6,2,13.0,6,5,11.6,1,1
1,0,1,0,1,0,0,19,0,0,0.0,0,0,0.0,0,0
1,0,1,0,1,0,1,20,8,7,14.901428571428571,8,7,14.901428571428571,0,1
1,0,1,1,1,0,1,18,7,7,12.65,8,8,12.445555555555554,1,1
1,0,1,0,1,0,0,20,5,4,12.4,5,5,12.666666666666666,1,1
1,3,0,0,1,0,0,19,6,6,12.0,6,6,12.666666666666666,1,1
1,0,1,0,1,0,1,19,7,7,12.135714285714286,8,7,13.328571428571427,1,1
1,0,0,0,1,0,1,19,7,6,13.766666666666666,8,7,14.051428571428572,1,1
1,0,1,0,1,0,0,19,8,8,13.11625,8,8,13.11625,1,1
1,0,1,0,0,0,0,19,5,0,0.0,6,0,0.0,0,0
1,0,0,0,1,0,0,20,7,6,12.7,8,7,13.571428571428571,1,1
1,0,1,0,1,0,1,20,7,6,12.333333333333334,7,6,12.333333333333334,1,1
1,0,0,0,1,0,0,20,5,5,13.333333333333334,5,5,13.2,1,1
1,0,1,0,1,0,0,21,7,7,14.355555555555554,8,8,13.49375,1,1
1,3,0,1,1,0,1,19,6,6,13.0,6,5,13.0,1,1
1,0,0,0,1,0,1,19,6,6,12.833333333333334,6,6,13.5,1,1
1,0,0,0,1,0,1,21,5,5,13.2,5,4,13.0,1,1
1,0,0,0,1,0,0,28,7,7,17.005555555555556,8,8,16.582222222222224,1,1
1,0,1,1,0,0,1,19,6,5,10.6,6,5,11.0,1,1
1,0,0,0,1,0,1,18,5,5,14.0,5,5,13.6,1,1
1,0,1,0,1,0,1,18,8,8,13.05875,8,8,13.05875,1,1
1,0,1,0,1,0,0,22,8,7,13.285714285714286,8,7,13.285714285714286,1,1
1,0,0,0,1,0,1,18,7,7,14.071428571428571,8,8,15.1625,1,1
1,0,0,0,0,0,0,20,6,0,0.0,6,0,0.0,0,0
1,3,0,0,0,0,0,26,9,4,11.25,10,3,11.0,0,1
1,0,1,0,1,0,1,18,6,6,14.0,6,6,13.625,1,1
1,0,1,0,1,0,1,21,6,6,12.166666666666666,6,3,11.666666666666666,0,1
1,0,1,0,1,0,0,18,8,7,13.297142857142855,8,7,13.297142857142855,1,1
1,0,1,0,1,0,0,20,6,6,13.923076923076923,6,6,14.25,1,1
1,0,1,0,1,0,0,20,5,4,15.0,5,4,13.75,0,1
1,0,0,1,1,0,1,18,6,6,13.333333333333334,6,6,12.571428571428571,1,1
1,0,1,0,1,0,0,22,6,5,13.4,6,5,12.2,1,1
1,0,0,0,1,0,0,21,5,4,11.5,5,5,11.4,1,1
1,0,0,0,1,0,0,18,8,7,13.485714285714284,8,7,13.485714285714284,1,1
1,0,0,0,1,0,1,18,6,6,12.0,6,6,11.285714285714286,1,1
1,0,1,0,1,0,0,19,0,0,0.0,0,0,0.0,0,0
1,0,1,0,1,0,0,19,8,7,13.258571428571427,8,7,13.258571428571427,1,1
1,0,1,0,0,0,0,19,6,3,11.666666666666666,6,1,10.0,0,1
1,0,1,0,1,0,1,21,6,6,13.571428571428571,6,6,12.5,1,1
1,0,0,0,1,0,1,20,6,5,11.8,6,5,11.833333333333334,1,1
1,0,1,0,1,0,1,20,5,5,14.2,5,5,13.285714285714286,1,1
1,3,0,0,1,0,0,41,5,5,11.0,5,5,11.8,1,2
1,0,1,0,1,0,0,18,8,7,14.652857142857142,8,7,14.652857142857142,1,1
1,0,0,1,0,0,0,32,7,4,13.7,7,0,0.0,0,2
2,0,0,0,1,0,0,30,7,7,11.75,8,7,11.142857142857142,0,2
1,0,0,0,1,1,0,23,6,6,12.333333333333334,6,5,13.0,1,1
1,0,1,0,1,0,1,20,6,6,14.0,6,6,13.857142857142858,0,1
1,0,0,0,1,1,0,21,5,4,11.5,5,4,11.75,1,1
1,0,0,0,1,1,0,19,5,5,11.2,5,5,13.2,1,1
1,0,1,0,1,1,1,18,8,7,15.07,8,7,15.07,1,1
1,0,0,0,1,1,0,18,5,1,10.0,5,1,12.0,0,1
1,0,1,0,1,1,0,22,6,4,13.0,6,4,12.6,1,1
1,0,1,0,1,1,0,18,6,4,11.0,6,3,11.25,0,1
1,0,1,0,1,0,0,18,6,6,13.571428571428571,6,5,12.166666666666666,1,1
1,0,1,0,1,1,0,21,6,5,14.6,6,5,14.2,1,1
1,0,0,0,1,0,1,19,7,7,12.625,8,8,12.5125,1,1
1,0,1,0,1,0,0,18,5,4,13.25,5,4,10.5,1,1
1,0,1,0,1,0,0,19,7,7,12.60625,8,6,11.9,1,1
1,0,0,0,1,0,1,18,6,5,11.142857142857142,6,6,12.285714285714286,1,1
1,0,1,0,1,0,0,20,5,1,10.0,5,1,11.0,0,1
1,0,1,1,1,0,0,18,6,6,11.666666666666666,6,4,11.5,1,1
1,0,0,0,1,0,1,18,6,6,14.0,6,6,13.142857142857142,1,1
1,0,1,0,1,0,1,18,0,0,0.0,0,0,0.0,1,0
1,0,0,0,0,0,0,23,3,2,10.0,6,0,0.0,0,0
1,0,1,0,1,0,0,21,6,4,12.25,6,3,10.333333333333334,0,1
1,0,0,0,0,0,0,18,6,6,14.5,6,6,15.166666666666666,1,1
1,0,0,0,1,0,0,18,6,6,15.571428571428571,6,6,14.714285714285714,1,1
2,3,0,0,1,0,0,32,6,5,13.8,6,6,12.166666666666666,1,2
2,0,0,1,0,0,0,29,5,3,10.666666666666666,5,2,14.8,0,2
1,0,1,0,0,0,0,28,6,1,13.0,6,0,0.0,0,0
1,0,0,0,1,0,0,27,5,3,12.0,5,4,13.625,1,1
1,0,0,0,0,0,0,28,6,1,11.0,6,0,0.0,0,0
2,0,0,1,0,0,0,43,6,4,12.25,6,4,10.5,0,2
1,0,1,0,1,0,0,21,5,3,13.0,5,4,11.5,1,1
1,0,0,0,1,0,1,18,7,7,16.9,8,8,16.37777777777778,1,1
1,0,1,0,1,0,0,18,6,5,12.0,6,4,12.0,1,1
1,3,1,0,1,0,0,22,6,6,12.5,6,6,13.285714285714286,1,1
1,0,1,0,1,0,0,19,8,7,12.764285714285714,8,7,12.764285714285714,1,1
1,0,1,0,1,0,1,18,5,5,13.75,5,5,12.166666666666666,1,1
1,0,1,1,1,0,0,19,0,0,0.0,0,0,0.0,0,0
1,0,0,0,1,0,1,18,7,7,14.604285714285712,8,8,15.68333333333333,1,1
2,3,0,1,0,0,0,31,5,0,0.0,5,0,0.0,0,0
2,3,0,1,1,0,1,33,6,5,13.833333333333334,6,6,12.5,1,2
1,0,1,0,1,0,1,19,8,8,13.57625,8,8,13.57625,1,1
1,0,1,0,1,0,1,18,6,6,15.142857142857142,6,6,15.833333333333334,1,1
1,0,0,0,1,0,0,23,5,3,10.666666666666666,5,5,11.6,1,1
1,0,1,0,1,0,0,20,6,5,11.2,6,6,12.0,1,1
1,0,1,0,1,0,0,18,8,8,13.76375,8,8,13.76375,1,1
1,0,0,0,1,0,1,22,6,5,10.714285714285714,6,5,12.2,1,1
1,0,1,1,1,0,0,20,6,6,12.166666666666666,6,6,11.666666666666666,1,1
1,0,1,0,1,0,0,23,7,6,14.357142857142858,7,6,14.357142857142858,1,1
1,0,1,0,1,0,0,19,6,6,12.833333333333334,6,6,12.666666666666666,1,1
1,0,0,0,1,0,0,26,5,2,12.0,5,3,11.0,0,1
1,0,1,0,1,1,0,18,5,1,16.0,5,0,0.0,0,0
1,3,1,0,1,1,0,20,6,6,13.125,6,6,13.2,1,1
1,0,0,0,1,1,0,19,6,0,0.0,6,0,0.0,0,0
1,0,0,0,0,1,0,32,9,5,11.4,4,4,11.0,0,2
2,0,0,0,0,1,0,31,4,2,11.0,5,3,11.666666666666666,0,2
1,3,1,0,1,0,0,21,6,5,13.666666666666666,6,5,13.0,1,1
2,0,0,0,0,0,0,31,6,4,11.75,5,1,10.0,0,2
2,0,0,0,1,0,0,34,7,1,10.0,7,1,13.0,0,2
1,0,0,0,1,0,1,18,6,6,13.5,6,6,12.833333333333334,1,1
1,0,1,1,1,0,0,19,6,0,0.0,6,0,0.0,0,0
1,0,1,0,0,0,0,18,6,3,13.0,6,5,11.8,0,1
1,0,1,0,1,0,0,20,6,6,14.833333333333334,6,6,16.0,1,1
1,0,1,0,1,0,0,20,6,6,11.833333333333334,6,6,12.857142857142858,1,1
1,0,1,0,1,0,1,18,6,5,12.0,6,5,12.333333333333334,1,1
1,0,1,0,1,0,0,19,6,4,12.75,6,6,11.333333333333334,1,1
1,0,1,0,1,0,0,19,6,6,12.0,6,6,12.857142857142858,1,1
1,0,1,0,1,0,0,19,7,7,11.677777777777775,8,8,13.8,1,1
1,0,1,0,1,0,1,19,8,7,13.6,8,7,13.6,1,1
1,0,1,0,1,0,0,19,6,6,16.0,6,6,15.875,1,1
1,0,1,0,1,0,0,20,6,5,11.8,6,6,11.5,1,1
1,0,0,1,1,1,0,25,5,0,0.0,6,2,14.0,0,0
1,0,0,0,1,1,0,19,6,0,0.0,6,0,0.0,0,0
2,0,0,1,1,0,1,34,6,6,16.142857142857142,6,6,16.2,1,2
1,0,1,0,1,0,1,18,8,7,11.785714285714286,8,7,11.785714285714286,1,1
1,0,0,0,1,0,0,20,6,6,12.5,6,5,14.166666666666666,1,1
1,0,1,0,1,0,1,20,8,7,12.464285714285714,8,7,12.464285714285714,1,1
1,0,0,0,1,0,0,28,6,1,10.0,6,0,0.0,0,0
1,0,1,0,1,0,0,19,5,5,12.6,5,4,12.4,1,1
2,0,1,0,1,0,0,34,5,2,10.0,5,4,12.0,0,2
2,0,0,0,1,0,0,35,7,0,0.0,6,0,0.0,0,0
1,0,1,0,1,0,0,19,6,6,12.166666666666666,6,6,13.5,1,1
1,0,1,0,1,0,0,18,6,4,13.6,6,5,12.666666666666666,1,1
2,0,0,0,0,0,0,35,5,4,12.5,5,5,11.8,0,2
1,0,1,0,1,0,1,20,6,6,11.714285714285714,6,6,12.625,1,1
1,0,1,0,1,1,1,18,6,6,13.5,6,6,13.0,1,1
1,0,1,0,1,1,1,20,8,7,13.024285714285714,8,7,13.024285714285714,1,1
1,0,1,0,0,1,0,18,6,0,0.0,6,0,0.0,0,0
1,0,0,0,1,1,1,18,5,5,17.333333333333332,5,5,18.571428571428573,1,1
1,0,0,0,1,1,1,20,5,4,11.0,5,4,11.5,1,1
1,0,1,0,1,1,0,19,7,6,13.666666666666666,7,6,12.5,0,1
1,0,0,0,1,1,0,19,6,6,12.833333333333334,6,6,11.833333333333334,1,1
1,0,1,0,1,1,0,20,6,5,12.6,6,4,11.5,1,1
1,0,1,0,1,1,0,22,7,6,14.333333333333334,8,7,13.771428571428572,1,1
1,0,0,0,1,1,0,19,8,7,14.285714285714286,8,7,14.285714285714286,1,1
1,3,0,0,1,1,0,22,6,3,11.75,6,2,10.0,0,1
1,0,1,0,1,1,0,20,5,5,14.8,5,5,17.6,1,1
2,0,0,1,0,1,0,34,6,0,0.0,6,0,0.0,0,0
2,3,0,0,1,1,0,24,6,1,10.0,5,0,0.0,0,0
1,0,1,0,1,1,0,26,5,0,0.0,5,0,0.0,0,0
1,0,0,0,1,1,0,35,7,4,12.6,7,5,12.38,0,2
1,0,1,0,1,1,0,22,5,5,12.428571428571429,5,5,11.8,1,1
1,0,0,0,1,1,0,19,5,3,12.333333333333334,5,0,0.0,0,0
1,0,1,0,0,1,0,19,6,0,0.0,6,0,0.0,0,0
1,3,0,1,1,1,0,20,0,0,0.0,0,0,0.0,1,0
1,0,0,1,1,1,0,21,11,10,12.1,8,8,13.333333333333334,1,1
1,0,1,0,1,0,1,19,6,6,14.714285714285714,6,6,15.0,1,1
1,0,1,0,1,0,0,18,6,6,12.666666666666666,6,6,12.833333333333334,1,1
1,0,1,0,1,0,1,18,5,5,13.4,5,5,12.2,1,1
1,0,1,0,1,0,0,18,8,7,13.314285714285717,8,7,13.314285714285717,1,1
1,0,1,0,1,0,0,19,8,7,11.98857142857143,8,7,11.98857142857143,1,1
1,0,1,0,1,0,1,18,6,6,16.46153846153846,6,6,13.875,1,1
1,0,1,0,1,0,1,24,6,6,13.666666666666666,6,6,12.833333333333334,1,1
1,0,1,0,1,0,0,18,7,7,12.65,8,8,13.411111111111111,0,1
1,0,1,0,1,0,0,20,7,6,14.37,8,7,14.65,1,1
1,0,1,0,0,0,1,18,6,3,12.0,6,3,10.666666666666666,0,1
1,0,0,0,1,0,1,19,6,4,12.0,6,3,11.0,0,1
1,0,1,0,1,0,0,19,6,5,12.6,6,5,11.2,1,1
1,0,0,1,1,0,0,18,6,6,12.166666666666666,6,6,12.333333333333334,1,1
1,0,1,0,1,0,1,18,8,8,13.76375,8,8,13.76375,1,1
1,0,1,0,1,0,0,18,7,6,14.333333333333334,7,6,14.333333333333334,1,1
1,0,1,1,0,0,0,19,6,1,10.0,6,0,0.0,0,0
1,0,1,0,1,0,0,21,7,7,14.69625,8,8,14.622222222222224,1,1
1,0,0,0,1,0,1,18,7,7,12.855555555555556,8,8,13.9125,1,1
1,0,0,0,1,0,0,18,7,7,13.7,8,8,13.994444444444444,1,1
1,0,0,0,1,0,0,18,7,7,13.285714285714286,8,8,13.333333333333334,1,1
1,0,1,0,1,0,0,21,6,5,11.5,6,5,11.0,0,1
1,0,1,0,1,0,1,19,8,7,11.4,8,7,11.4,1,1
1,0,0,0,1,0,1,21,6,6,12.333333333333334,6,6,11.333333333333334,1,1
1,0,1,0,1,0,0,18,6,5,12.8,6,4,12.2,1,1
1,0,1,0,1,0,1,20,5,5,12.0,5,4,15.0,1,1
1,0,1,0,1,0,1,18,6,5,13.0,6,5,13.5,1,1
1,0,1,1,0,0,1,18,6,6,11.833333333333334,6,6,11.0,0,1
1,0,1,0,1,0,0,18,6,6,14.0,6,6,13.333333333333334,1,1
1,0,1,0,1,0,1,18,6,6,12.333333333333334,6,6,13.5,1,1
1,3,1,0,1,0,1,24,6,6,12.5,6,6,12.833333333333334,1,1
1,0,1,0,1,0,0,19,0,0,0.0,0,0,0.0,1,0
1,0,1,0,1,0,0,18,8,7,15.657142857142857,8,7,15.657142857142857,1,1
1,0,0,0,1,0,0,19,6,6,12.166666666666666,6,6,11.333333333333334,1,1
1,0,1,0,1,0,0,19,6,0,0.0,6,0,0.0,0,0
1,0,0,0,1,0,0,26,6,4,11.75,6,0,0.0,0,0
1,3,0,1,0,1,0,36,5,0,0.0,5,0,0.0,0,0
1,0,0,0,0,1,0,19,0,0,0.0,0,0,0.0,0,0
1,0,0,0,0,1,0,27,5,0,0.0,5,0,0.0,0,0
1,0,1,0,1,1,1,18,8,7,13.331428571428573,8,7,13.331428571428573,1,1
1,0,0,0,1,1,0,28,6,0,0.0,6,0,0.0,0,0
1,3,1,0,1,1,0,21,0,0,0.0,0,0,0.0,1,0
1,0,0,0,1,1,0,19,7,6,13.7,7,6,13.7,1,1
1,0,1,0,1,1,0,20,9,9,13.454545454545457,7,6,13.875,0,1
1,0,1,0,1,1,0,21,5,3,10.0,5,4,11.0,0,1
1,3,0,0,1,1,0,29,6,6,12.0,6,6,14.0,1,2
1,0,0,0,1,1,0,20,8,7,15.028571428571428,8,7,15.028571428571428,1,1
1,0,0,0,1,1,0,18,6,6,12.0,6,6,11.714285714285714,1,1
1,0,1,0,1,1,0,19,6,5,12.0,6,5,12.4,1,1
1,0,0,0,1,1,0,21,0,0,0.0,0,0,0.0,0,0
1,0,1,0,1,1,1,18,0,0,0.0,0,0,0.0,1,0
1,0,0,0,1,1,0,22,6,0,0.0,6,0,0.0,0,0
1,0,1,0,1,1,0,21,7,7,12.375,7,5,12.583333333333334,1,1
1,0,1,0,0,1,0,32,7,0,0.0,8,0,0.0,0,0
1,0,1,0,1,1,0,18,7,6,13.35,7,6,13.35,1,1
1,0,1,0,1,1,1,24,6,6,15.0,6,2,16.0,1,1
1,0,1,0,1,1,0,22,5,2,10.5,5,0,0.0,0,0
1,0,1,0,0,1,0,22,6,0,0.0,4,0,0.0,0,0
1,0,1,0,1,1,0,19,5,5,13.25,5,5,11.833333333333334,1,1
1,0,1,0,1,0,1,18,8,8,13.88125,8,8,13.88125,1,1
1,0,1,0,1,0,0,18,6,6,11.333333333333334,6,5,12.6,1,1
1,0,1,1,1,0,0,20,0,0,0.0,0,0,0.0,0,0
1,0,1,0,1,0,0,19,6,6,12.857142857142858,6,6,13.666666666666666,1,1
1,0,1,0,1,0,1,18,6,5,11.4,6,6,11.333333333333334,1,1
1,3,0,1,1,0,1,22,7,7,13.571428571428571,9,9,13.77777777777778,1,1
2,3,0,0,1,0,0,31,7,6,11.833333333333334,7,7,12.228571428571428,1,2
1,0,0,0,1,0,1,19,7,7,14.428571428571429,7,7,14.142857142857142,1,1
1,0,1,0,1,0,1,18,6,6,12.285714285714286,6,5,12.4,1,1
1,0,0,0,1,0,0,21,5,5,14.4,5,5,13.8,1,1
1,0,1,0,1,0,1,18,7,7,13.15,8,8,15.06875,1,1
1,3,0,1,0,1,0,25,5,0,0.0,5,0,0.0,0,0
1,0,0,1,1,1,0,21,5,0,0.0,6,0,0.0,0,0
1,0,1,0,1,0,1,19,8,7,12.342857142857143,8,7,12.342857142857143,1,1
1,0,1,0,1,0,0,22,6,4,10.5,6,1,11.0,0,1
1,0,0,0,1,1,0,19,5,5,10.6,5,5,11.6,1,1
1,0,1,0,1,0,1,19,6,4,11.25,6,6,12.0,1,1
1,0,1,0,1,1,0,23,9,6,10.5,10,10,11.7,1,1
1,0,1,0,1,0,0,18,7,7,13.457142857142856,8,8,14.5125,1,1
1,0,0,0,1,0,0,20,5,5,12.6,5,4,12.333333333333334,1,1
1,0,0,0,0,0,0,18,6,0,0.0,6,0,0.0,0,0
1,0,0,0,1,0,0,18,6,6,13.666666666666666,6,5,13.6,1,1
1,0,1,1,1,0,1,18,5,5,11.6,5,5,11.8,1,1
1,0,0,0,1,0,0,24,6,6,12.571428571428571,6,5,12.833333333333334,0,1
1,0,1,0,1,0,0,18,6,5,11.8,6,5,11.4,0,1
1,0,1,0,1,0,1,19,6,6,11.333333333333334,6,6,11.833333333333334,1,1
1,0,1,0,1,0,0,18,6,6,10.666666666666666,6,6,11.5,1,1
1,0,1,0,1,0,1,19,0,0,0.0,0,0,0.0,1,0
1,0,0,0,1,0,0,22,6,6,13.333333333333334,6,4,11.5,1,1
1,0,1,0,1,0,1,21,6,5,13.0,6,6,12.833333333333334,1,1
1,0,1,0,1,0,1,18,8,7,12.90857142857143,8,7,12.90857142857143,1,1
1,0,1,0,1,0,0,20,6,4,12.0,6,1,10.0,0,1
1,0,1,0,1,0,0,19,6,6,15.333333333333334,6,6,15.833333333333334,1,1
1,0,0,1,0,1,0,26,7,6,13.0,6,2,14.0,0,1
2,0,0,0,1,0,0,35,6,6,12.5,6,6,12.166666666666666,1,2
1,0,1,0,1,0,1,19,6,6,13.0,6,6,14.333333333333334,1,1
1,0,1,0,1,1,0,18,5,4,11.75,5,5,12.571428571428571,1,1
1,0,0,0,1,1,0,19,5,4,12.5,5,4,14.25,1,1
1,0,1,1,0,1,0,26,6,0,0.0,6,0,0.0,0,0
1,0,0,0,1,1,0,34,5,5,13.8,5,5,13.833333333333334,1,2
1,0,1,0,0,1,0,18,5,0,0.0,5,0,0.0,0,0
1,0,0,0,0,1,0,18,0,0,0.0,0,0,0.0,0,0
1,0,1,0,1,1,1,18,5,4,12.25,5,3,12.333333333333334,0,1
1,3,0,0,1,1,0,20,6,3,11.5,6,3,13.666666666666666,0,1
1,3,0,0,1,1,0,25,7,6,12.571428571428571,9,9,12.555555555555555,1,1
1,0,0,0,1,1,0,18,6,6,12.0,6,5,12.166666666666666,0,1
1,0,1,0,1,1,0,20,0,0,0.0,0,0,0.0,0,0
1,0,1,0,1,1,1,20,7,6,12.0,6,6,11.166666666666666,1,1
1,0,1,0,1,1,1,19,5,0,0.0,5,0,0.0,0,0
1,0,1,0,0,1,0,20,5,0,0.0,5,0,0.0,0,0
1,0,0,0,1,1,0,24,6,4,10.5,6,4,12.5,0,1
1,3,1,0,1,1,0,20,6,5,12.857142857142858,6,6,12.3,1,1
1,0,0,0,1,1,0,23,5,2,13.0,5,1,10.0,0,1
1,0,1,0,1,1,0,20,5,3,11.0,5,0,0.0,0,0
1,0,0,0,1,1,1,18,6,6,15.5,6,6,14.166666666666666,1,1
1,0,1,0,1,1,0,18,6,6,12.333333333333334,6,6,13.666666666666666,1,1
1,0,0,0,1,1,1,18,6,6,11.333333333333334,6,6,12.285714285714286,1,1
1,0,1,0,1,1,0,19,6,0,0.0,6,0,0.0,0,0
1,0,0,0,1,1,0,19,5,4,12.0,5,5,12.6,1,1
1,0,1,1,1,1,0,33,5,2,12.5,5,2,11.5,0,2
1,0,1,0,1,1,0,21,12,12,13.666666666666666,11,11,13.0,1,1
2,0,0,1,0,1,0,25,6,2,14.5,6,0,0.0,0,0
1,0,1,0,1,1,1,20,6,4,13.2,6,0,0.0,0,0
1,0,1,0,1,1,1,21,6,6,15.166666666666666,6,6,14.428571428571429,1,1
1,0,0,0,1,0,1,19,6,6,11.166666666666666,6,4,13.4,1,1
1,3,0,0,1,0,1,26,7,6,10.983333333333334,7,6,10.983333333333334,1,1
1,0,1,0,1,0,1,19,6,4,10.75,6,5,11.5,1,1
2,0,0,0,1,1,0,29,6,6,16.11111111111111,6,6,13.5,1,2
1,0,0,0,1,1,0,20,6,6,11.5,6,6,11.0,1,1
1,3,1,0,1,1,0,20,6,4,10.75,6,2,10.5,0,1
1,3,1,0,1,1,1,24,6,4,11.6,6,5,13.0,1,1
1,0,1,0,1,1,0,20,7,7,13.585714285714284,8,8,14.6875,1,1
1,0,1,0,1,1,0,19,6,6,13.857142857142858,6,5,13.0,1,1
1,3,1,0,1,1,1,20,6,6,13.444444444444445,6,5,12.6,1,1
1,0,0,0,1,1,0,18,6,6,14.0,6,6,13.857142857142858,1,1
1,0,1,1,1,1,0,20,6,1,12.0,6,0,0.0,0,0
2,0,1,0,1,1,0,33,5,5,14.2,5,5,13.833333333333334,1,2
1,0,1,0,0,0,0,19,6,3,11.0,6,3,12.0,0,1
1,0,1,0,1,1,0,19,0,0,0.0,0,0,0.0,1,0
1,0,0,0,1,0,0,39,7,0,0.0,8,0,0.0,0,0
1,0,1,0,0,1,0,22,1,0,0.0,6,0,0.0,0,0
1,0,1,0,1,1,1,19,0,0,0.0,0,0,0.0,1,0
1,0,1,0,1,0,0,19,6,6,13.5,6,6,14.333333333333334,1,1
1,0,1,0,1,0,0,19,7,0,0.0,8,0,0.0,0,0
1,1,1,0,0,0,0,39,7,0,0.0,8,0,0.0,0,0
1,0,1,0,1,1,0,19,12,12,13.583333333333334,11,11,13.583333333333334,1,1
1,2,1,1,0,1,0,24,5,0,0.0,5,0,0.0,0,0
1,0,1,0,1,1,0,27,5,1,10.0,5,0,0.0,0,0
2,0,0,0,1,1,0,29,5,5,15.2,5,5,15.2,1,2
1,0,1,0,1,1,0,20,6,4,12.8,6,0,0.0,0,0
1,0,0,0,1,1,0,21,5,5,11.166666666666666,5,4,11.0,0,1
