Marital_status,Previous_qualification,Displaced,Debtor,tuition_paid,Gender,has_scholarship,enrollment_age,course_sem1_enrolled,course_sem1_evaluated,course_sem1_passed,course_sem1_grade,course_sem2_enrolled,course_sem2_evaluated,course_sem2_passed,course_sem2_grade,Target
1,0,0,0,1,1,0,21,11,16,9,11.9,9,14,8,12.25,0
1,1,1,0,1,1,0,34,6,8,4,11.25,5,8,2,10.5,1
1,0,0,0,1,1,0,18,6,6,6,12.0,6,6,6,12.5,0
1,0,0,0,1,1,0,19,5,8,2,10.0,5,8,1,16.0,1
1,0,0,0,1,1,0,19,8,8,7,13.714285714285714,8,8,7,13.714285714285714,0
1,0,0,0,1,1,0,28,6,14,6,14.875,6,12,6,15.8,0
1,0,1,0,1,1,0,18,6,7,5,10.8,6,6,0,0.0,1
1,0,1,0,1,1,0,19,6,11,3,12.0,6,12,2,10.0,1
1,0,1,1,0,1,0,19,6,10,5,12.5,6,19,2,13.5,1
1,0,1,0,1,0,0,18,7,7,7,14.728571428571428,8,11,8,16.327272727272728,0
1,0,1,0,1,0,0,18,6,8,6,12.0,6,8,5,14.8,0
1,0,1,0,1,0,0,18,6,8,6,11.428571428571429,6,7,6,11.0,1
1,3,1,0,1,0,0,19,6,6,6,14.166666666666666,6,6,6,13.5,0
1,0,0,0,1,0,1,33,6,6,6,14.166666666666666,6,6,6,14.333333333333334,0
1,0,1,0,1,0,0,19,6,8,6,12.666666666666666,6,8,5,13.4,0
1,0,1,0,1,0,0,18,6,6,6,12.5,6,6,6,13.0,1
1,0,0,0,1,0,0,18,6,0,0,0.0,6,0,0,0.0,1
1,0,1,0,0,0,0,18,6,0,0,0.0,6,0,0,0.0,1
1,0,1,0,1,0,0,18,0,0,0,0.0,0,0,0,0.0,0
1,0,1,0,1,0,1,19,5,8,5,11.2,5,5,3,11.0,0
1,0,1,0,1,0,0,18,6,6,6,16.5,6,7,6,17.428571428571427,1
1,0,1,0,1,0,0,18,5,9,3,13.666666666666666,5,5,5,12.0,0
1,0,0,0,1,0,1,18,8,8,7,14.428571428571429,8,8,7,14.428571428571429,0
1,0,1,0,1,0,0,18,6,8,6,13.875,6,7,6,13.714285714285714,0
1,0,1,0,1,0,0,18,7,10,7,13.128,8,13,6,13.193333333333332,0
1,0,1,0,1,0,0,20,7,9,6,11.605,8,10,7,12.4125,0
1,0,0,0,1,0,1,18,5,5,5,14.6,5,8,5,12.0,0
1,0,1,0,1,0,0,18,6,0,0,0.0,6,0,0,0.0,1
1,0,1,0,1,0,0,20,6,6,6,12.333333333333334,6,6,6,12.333333333333334,0
1,0,1,1,1,0,1,19,5,5,4,11.0,5,5,0,0.0,1
1,0,0,0,1,0,1,19,11,11,11,13.181818181818182,11,11,11,12.909090909090908,0
1,0,1,1,0,0,1,18,6,6,1,11.0,6,0,0,0.0,1
1,0,1,1,1,0,1,19,6,6,6,11.833333333333334,6,7,6,12.285714285714286,0
1,0,1,0,1,0,1,20,8,8,8,12.98125,8,8,8,12.98125,0
1,3,1,0,1,0,0,21,7,10,6,11.333333333333334,5,6,5,11.2,0
1,0,0,0,1,0,0,21,8,12,6,11.68,8,12,6,11.68,0
1,0,0,0,1,0,0,20,6,6,6,14.5,6,7,6,13.5,0
1,0,0,0,0,0,0,21,5,8,2,11.5,5,7,2,10.5,1
1,0,0,0,1,0,0,18,5,6,5,14.2,5,7,5,11.8,0
1,0,0,0,1,0,1,19,6,8,5,11.666666666666666,6,7,5,12.2,0
1,0,1,0,1,0,0,18,7,8,7,13.175,8,8,8,14.875,0
1,0,1,0,1,0,1,19,8,8,7,13.314285714285717,8,8,7,13.314285714285717,0
1,0,1,0,1,0,1,18,5,13,3,10.6,5,12,3,10.5,0
1,0,0,0,1,0,0,18,6,7,6,13.428571428571429,6,7,6,14.142857142857142,0
1,0,1,0,1,0,1,18,5,7,4,13.25,5,8,5,15.571428571428571,0
1,0,1,0,1,0,0,18,6,6,2,13.0,6,6,0,0.0,1
1,0,0,0,1,0,0,18,6,0,0,0.0,6,0,0,0.0,1
1,0,0,0,1,0,0,18,6,6,6,14.0,6,6,6,13.166666666666666,0
1,0,1,0,1,0,1,20,2,2,2,12.0,6,11,6,12.833333333333334,0
1,0,1,0,1,0,0,18,6,8,5,11.8,6,7,5,10.4,0
1,0,1,0,1,0,0,19,6,9,5,11.6,6,12,5,12.2,0
1,0,1,0,1,0,0,19,6,8,6,13.166666666666666,6,7,6,13.166666666666666,1
1,0,1,0,1,0,1,20,7,8,6,12.396666666666668,8,9,7,12.94285714285714,0
1,0,0,0,1,0,0,18,7,7,7,15.014285714285714,8,8,8,16.0875,0
1,0,1,0,1,0,1,18,0,0,0,0.0,0,0,0,0.0,0
1,0,1,0,1,0,0,19,7,8,7,14.05,8,8,8,15.1,0
1,0,1,0,1,0,0,18,7,8,7,14.85,8,8,8,15.2,1
1,3,1,0,1,0,0,19,6,10,6,13.0,6,19,5,13.0,0
1,0,1,0,1,0,1,19,7,8,7,14.7875,8,8,8,15.8625,0
1,0,0,0,1,0,1,19,7,7,7,13.7,8,9,7,14.671428571428574,0
1,0,1,0,1,0,1,19,7,7,7,12.495714285714286,8,9,7,12.242857142857144,1
1,0,0,0,1,0,0,19,7,7,6,14.566666666666668,7,7,6,14.566666666666668,0
1,2,1,1,0,0,0,25,5,5,5,11.2,5,5,4,11.25,1
1,0,0,0,1,0,0,20,8,8,7,12.685714285714283,8,8,7,12.685714285714283,0
1,0,0,0,1,0,0,20,6,0,0,0.0,6,0,0,0.0,1
1,0,0,0,1,0,0,27,6,8,5,11.0,6,7,6,11.166666666666666,0
1,0,0,0,1,0,0,18,8,8,8,14.445,8,8,8,14.445,0
1,0,0,0,1,0,0,18,5,8,5,12.333333333333334,5,7,5,11.4,0
1,0,1,0,1,0,0,20,7,8,7,13.1,8,8,8,14.8125,0
1,0,1,0,1,0,0,18,6,9,4,13.2,6,10,5,12.8,0
1,0,1,0,1,0,1,19,8,8,8,14.75,8,8,8,14.75,0
1,3,1,0,1,0,1,19,6,7,6,13.142857142857142,6,6,6,14.333333333333334,0
1,0,0,0,1,0,0,18,5,6,4,13.75,5,8,5,14.857142857142858,0
1,0,0,0,1,0,0,18,6,11,5,12.4,6,7,6,13.0,0
1,0,1,0,1,0,0,18,6,6,6,13.333333333333334,6,6,6,12.0,0
1,0,1,0,1,0,0,19,6,8,4,12.5,6,11,1,14.0,1
1,0,1,1,1,0,0,20,0,0,0,0.0,0,0,0,0.0,1
1,0,1,0,1,0,1,19,7,8,6,13.533333333333331,8,9,7,13.614285714285714,0
1,0,0,0,1,0,1,20,6,6,6,13.166666666666666,6,6,6,12.666666666666666,0
1,0,1,0,1,0,1,19,6,9,5,13.2,6,8,5,11.0,0
1,0,1,0,1,0,1,19,7,7,7,13.428571428571429,7,7,7,14.857142857142858,0
1,0,1,0,1,0,1,18,6,8,6,12.714285714285714,6,8,6,12.625,0
1,0,0,0,1,0,0,19,6,0,0,0.0,6,0,0,0.0,1
1,0,0,0,1,0,1,19,6,6,6,13.666666666666666,6,9,6,13.666666666666666,0
1,0,0,1,1,0,0,20,6,6,5,11.0,6,6,6,13.166666666666666,0
1,0,0,0,1,0,0,18,5,7,4,12.0,5,6,5,12.0,0
1,0,0,0,1,0,0,18,6,6,0,0.0,6,0,0,0.0,1
1,0,1,0,1,0,0,18,6,14,5,11.0,6,6,6,11.666666666666666,0
1,0,1,0,1,0,0,20,6,12,5,12.0,6,8,6,11.571428571428571,1
1,0,1,0,1,0,1,19,7,7,7,13.308571428571428,8,10,8,12.55,0
1,0,1,1,0,0,0,21,6,8,3,13.666666666666666,6,7,3,10.666666666666666,1
1,0,1,1,0,0,0,20,6,6,0,0.0,6,9,0,0.0,1
1,0,1,0,1,0,0,18,6,10,5,12.2,6,8,4,11.25,0
1,0,0,0,1,0,1,20,6,7,6,12.666666666666666,6,6,6,12.833333333333334,0
1,0,1,0,1,0,1,19,8,8,8,14.07125,8,8,8,14.07125,0
1,0,1,0,0,0,0,22,6,0,0,0.0,2,2,0,0.0,1
1,0,1,0,1,0,0,19,6,12,2,13.0,6,8,5,11.6,0
1,0,1,0,1,0,0,19,0,0,0,0.0,0,0,0,0.0,1
1,0,1,0,1,0,1,20,8,8,7,14.901428571428571,8,8,7,14.901428571428571,1
1,0,1,1,1,0,1,18,7,8,7,12.65,8,9,8,12.445555555555554,0
1,0,1,0,1,0,0,20,5,7,4,12.4,5,9,5,12.666666666666666,0
1,3,0,0,1,0,0,19,6,7,6,12.0,6,7,6,12.666666666666666,0
1,0,1,0,1,0,1,19,7,8,7,12.135714285714286,8,10,7,13.328571428571427,0
1,0,0,0,1,0,1,19,7,12,6,13.766666666666666,8,10,7,14.051428571428572,0
1,0,1,0,1,0,0,19,8,8,8,13.11625,8,8,8,13.11625,0
1,0,1,0,0,0,0,19,5,5,0,0.0,6,0,0,0.0,1
1,0,0,0,1,0,0,20,7,9,6,12.7,8,8,7,13.571428571428571,0
1,0,1,0,1,0,1,20,7,7,6,12.333333333333334,7,7,6,12.333333333333334,0
1,0,0,0,1,0,0,20,5,6,5,13.333333333333334,5,6,5,13.2,0
1,0,1,0,1,0,0,21,7,9,7,14.355555555555554,8,8,8,13.49375,0
1,3,0,1,1,0,1,19,6,8,6,13.0,6,11,5,13.0,0
1,0,0,0,1,0,1,19,6,6,6,12.833333333333334,6,6,6,13.5,0
1,0,0,0,1,0,1,21,5,5,5,13.2,5,5,4,13.0,0
1,0,0,0,1,0,0,28,7,9,7,17.005555555555556,8,9,8,16.582222222222224,0
1,0,1,1,0,0,1,19,6,8,5,10.6,6,8,5,11.0,0
1,0,0,0,1,0,1,18,5,5,5,14.0,5,6,5,13.6,0
1,0,1,0,1,0,1,18,8,8,8,13.05875,8,8,8,13.05875,0
1,0,1,0,1,0,0,22,8,8,7,13.285714285714286,8,8,7,13.285714285714286,0
1,0,0,0,1,0,1,18,7,7,7,14.071428571428571,8,8,8,15.1625,0
1,0,0,0,0,0,0,20,6,0,0,0.0,6,0,0,0.0,1
1,3,0,0,0,0,0,26,9,9,4,11.25,10,12,3,11.0,1
1,0,1,0,1,0,1,18,6,6,6,14.0,6,8,6,13.625,0
1,0,1,0,1,0,1,21,6,8,6,12.166666666666666,6,11,3,11.666666666666666,1
1,0,1,0,1,0,0,18,8,8,7,13.297142857142855,8,8,7,13.297142857142855,0
1,0,1,0,1,0,0,20,6,14,6,13.923076923076923,6,9,6,14.25,0
1,0,1,0,1,0,0,20,5,5,4,15.0,5,5,4,13.75,1
1,0,0,1,1,0,1,18,6,6,6,13.333333333333334,6,7,6,12.571428571428571,0
1,0,1,0,1,0,0,22,6,7,5,13.4,6,9,5,12.2,0
1,0,0,0,1,0,0,21,5,9,4,11.5,5,5,5,11.4,0
1,0,0,0,1,0,0,18,8,8,7,13.485714285714284,8,8,7,13.485714285714284,0
1,0,0,0,1,0,1,18,6,6,6,12.0,6,8,6,11.285714285714286,0
1,0,1,0,1,0,0,19,0,0,0,0.0,0,0,0,0.0,1
1,0,1,0,1,0,0,19,8,11,7,13.258571428571427,8,11,7,13.258571428571427,0
1,0,1,0,0,0,0,19,6,9,3,11.666666666666666,6,15,1,10.0,1
1,0,1,0,1,0,1,21,6,7,6,13.571428571428571,6,6,6,12.5,0
1,0,0,0,1,0,1,20,6,9,5,11.8,6,9,5,11.833333333333334,0
1,0,1,0,1,0,1,20,5,7,5,14.2,5,7,5,13.285714285714286,0
1,3,0,0,1,0,0,41,5,8,5,11.0,5,6,5,11.8,0
1,0,1,0,1,0,0,18,8,8,7,14.652857142857142,8,8,7,14.652857142857142,0
1,0,0,1,0,0,0,32,7,12,4,13.7,7,7,0,0.0,1
2,0,0,0,1,0,0,30,7,9,7,11.75,8,12,7,11.142857142857142,1
1,0,0,0,1,1,0,23,6,9,6,12.333333333333334,6,11,5,13.0,0
1,0,1,0,1,0,1,20,6,6,6,14.0,6,7,6,13.857142857142858,1
1,0,0,0,1,1,0,21,5,7,4,11.5,5,6,4,11.75,0
1,0,0,0,1,1,0,19,5,6,5,11.2,5,5,5,13.2,0
1,0,1,0,1,1,1,18,8,8,7,15.07,8,8,7,15.07,0
1,0,0,0,1,1,0,18,5,6,1,10.0,5,7,1,12.0,1
1,0,1,0,1,1,0,22,6,11,4,13.0,6,11,4,12.6,0
1,0,1,0,1,1,0,18,6,7,4,11.0,6,7,3,11.25,1
1,0,1,0,1,0,0,18,6,8,6,13.571428571428571,6,11,5,12.166666666666666,0
1,0,1,0,1,1,0,21,6,7,5,14.6,6,6,5,14.2,0
1,0,0,0,1,0,1,19,7,11,7,12.625,8,11,8,12.5125,0
1,0,1,0,1,0,0,18,5,8,4,13.25,5,10,4,10.5,0
1,0,1,0,1,0,0,19,7,9,7,12.60625,8,12,6,11.9,0
1,0,0,0,1,0,1,18,6,11,5,11.142857142857142,6,8,6,12.285714285714286,0
1,0,1,0,1,0,0,20,5,9,1,10.0,5,10,1,11.0,1
1,0,1,1,1,0,0,18,6,8,6,11.666666666666666,6,10,4,11.5,0
1,0,0,0,1,0,1,18,6,8,6,14.0,6,7,6,13.142857142857142,0
1,0,1,0,1,0,1,18,0,0,0,0.0,0,0,0,0.0,0
1,0,0,0,0,0,0,23,3,3,2,10.0,6,0,0,0.0,1
1,0,1,0,1,0,0,21,6,8,4,12.25,6,13,3,10.333333333333334,1
1,0,0,0,0,0,0,18,6,6,6,14.5,6,6,6,15.166666666666666,0
1,0,0,0,1,0,0,18,6,7,6,15.571428571428571,6,7,6,14.714285714285714,0
2,3,0,0,1,0,0,32,6,8,5,13.8,6,7,6,12.166666666666666,0
2,0,0,1,0,0,0,29,5,8,3,10.666666666666666,5,14,2,14.8,1
1,0,1,0,0,0,0,28,6,11,1,13.0,6,12,0,0.0,1
1,0,0,0,1,0,0,27,5,9,3,12.0,5,11,4,13.625,0
1,0,0,0,0,0,0,28,6,12,1,11.0,6,0,0,0.0,1
2,0,0,1,0,0,0,43,6,10,4,12.25,6,13,4,10.5,1
1,0,1,0,1,0,0,21,5,8,3,13.0,5,7,4,11.5,0
1,0,0,0,1,0,1,18,7,7,7,16.9,8,9,8,16.37777777777778,0
1,0,1,0,1,0,0,18,6,10,5,12.0,6,11,4,12.0,0
1,3,1,0,1,0,0,22,6,6,6,12.5,6,7,6,13.285714285714286,0
1,0,1,0,1,0,0,19,8,8,7,12.764285714285714,8,8,7,12.764285714285714,0
1,0,1,0,1,0,1,18,5,8,5,13.75,5,6,5,12.166666666666666,0
1,0,1,1,1,0,0,19,0,0,0,0.0,0,0,0,0.0,1
1,0,0,0,1,0,1,18,7,7,7,14.604285714285712,8,9,8,15.68333333333333,0
2,3,0,1,0,0,0,31,5,7,0,0.0,5,7,0,0.0,1
2,3,0,1,1,0,1,33,6,9,5,13.833333333333334,6,7,6,12.5,0
1,0,1,0,1,0,1,19,8,8,8,13.57625,8,8,8,13.57625,0
1,0,1,0,1,0,1,18,6,7,6,15.142857142857142,6,6,6,15.833333333333334,0
1,0,0,0,1,0,0,23,5,8,3,10.666666666666666,5,8,5,11.6,0
1,0,1,0,1,0,0,20,6,11,5,11.2,6,6,6,12.0,0
1,0,1,0,1,0,0,18,8,8,8,13.76375,8,8,8,13.76375,0
1,0,0,0,1,0,1,22,6,10,5,10.714285714285714,6,10,5,12.2,0
1,0,1,1,1,0,0,20,6,6,6,12.166666666666666,6,7,6,11.666666666666666,0
1,0,1,0,1,0,0,23,7,8,6,14.357142857142858,7,8,6,14.357142857142858,0
1,0,1,0,1,0,0,19,6,6,6,12.833333333333334,6,6,6,12.666666666666666,0
1,0,0,0,1,0,0,26,5,9,2,12.0,5,9,3,11.0,1
1,0,1,0,1,1,0,18,5,5,1,16.0,5,5,0,0.0,1
1,3,1,0,1,1,0,20,6,8,6,13.125,6,10,6,13.2,0
1,0,0,0,1,1,0,19,6,7,0,0.0,6,6,0,0.0,1
1,0,0,0,0,1,0,32,9,9,5,11.4,4,4,4,11.0,1
2,0,0,0,0,1,0,31,4,12,2,11.0,5,9,3,11.666666666666666,1
1,3,1,0,1,0,0,21,6,14,5,13.666666666666666,6,10,5,13.0,0
2,0,0,0,0,0,0,31,6,10,4,11.75,5,6,1,10.0,1
2,0,0,0,1,0,0,34,7,11,1,10.0,7,7,1,13.0,1
1,0,0,0,1,0,1,18,6,8,6,13.5,6,9,6,12.833333333333334,0
1,0,1,1,1,0,0,19,6,0,0,0.0,6,0,0,0.0,1
1,0,1,0,0,0,0,18,6,11,3,13.0,6,10,5,11.8,1
1,0,1,0,1,0,0,20,6,7,6,14.833333333333334,6,6,6,16.0,0
1,0,1,0,1,0,0,20,6,6,6,11.833333333333334,6,7,6,12.857142857142858,0
1,0,1,0,1,0,1,18,6,10,5,12.0,6,11,5,12.333333333333334,0
1,0,1,0,1,0,0,19,6,11,4,12.75,6,7,6,11.333333333333334,0
1,0,1,0,1,0,0,19,6,6,6,12.0,6,7,6,12.857142857142858,0
1,0,1,0,1,0,0,19,7,9,7,11.677777777777775,8,8,8,13.8,0
1,0,1,0,1,0,1,19,8,8,7,13.6,8,8,7,13.6,0
1,0,1,0,1,0,0,19,6,7,6,16.0,6,8,6,15.875,0
1,0,1,0,1,0,0,20,6,9,5,11.8,6,7,6,11.5,0
1,0,0,1,1,1,0,25,5,5,0,0.0,6,7,2,14.0,1
1,0,0,0,1,1,0,19,6,0,0,0.0,6,0,0,0.0,1
2,0,0,1,1,0,1,34,6,7,6,16.142857142857142,6,10,6,16.2,0
1,0,1,0,1,0,1,18,8,8,7,11.785714285714286,8,8,7,11.785714285714286,0
1,0,0,0,1,0,0,20,6,8,6,12.5,6,10,5,14.166666666666666,0
1,0,1,0,1,0,1,20,8,8,7,12.464285714285714,8,8,7,12.464285714285714,0
1,0,0,0,1,0,0,28,6,8,1,10.0,6,9,0,0.0,1
1,0,1,0,1,0,0,19,5,5,5,12.6,5,6,4,12.4,0
2,0,1,0,1,0,0,34,5,7,2,10.0,5,6,4,12.0,1
2,0,0,0,1,0,0,35,7,7,0,0.0,6,0,0,0.0,1
1,0,1,0,1,0,0,19,6,8,6,12.166666666666666,6,6,6,13.5,0
1,0,1,0,1,0,0,18,6,10,4,13.6,6,7,5,12.666666666666666,0
2,0,0,0,0,0,0,35,5,8,4,12.5,5,8,5,11.8,1
1,0,1,0,1,0,1,20,6,7,6,11.714285714285714,6,8,6,12.625,0
1,0,1,0,1,1,1,18,6,7,6,13.5,6,7,6,13.0,0
1,0,1,0,1,1,1,20,8,8,7,13.024285714285714,8,8,7,13.024285714285714,0
1,0,1,0,0,1,0,18,6,12,0,0.0,6,0,0,0.0,1
1,0,0,0,1,1,1,18,5,6,5,17.333333333333332,5,8,5,18.571428571428573,0
1,0,0,0,1,1,1,20,5,7,4,11.0,5,7,4,11.5,0
1,0,1,0,1,1,0,19,7,10,6,13.666666666666666,7,9,6,12.5,1
1,0,0,0,1,1,0,19,6,6,6,12.833333333333334,6,8,6,11.833333333333334,0
1,0,1,0,1,1,0,20,6,9,5,12.6,6,11,4,11.5,0
1,0,1,0,1,1,0,22,7,8,6,14.333333333333334,8,9,7,13.771428571428572,0
1,0,0,0,1,1,0,19,8,8,7,14.285714285714286,8,8,7,14.285714285714286,0
1,3,0,0,1,1,0,22,6,15,3,11.75,6,12,2,10.0,1
1,0,1,0,1,1,0,20,5,5,5,14.8,5,5,5,17.6,0
2,0,0,1,0,1,0,34,6,7,0,0.0,6,0,0,0.0,1
2,3,0,0,1,1,0,24,6,14,1,10.0,5,5,0,0.0,1
1,0,1,0,1,1,0,26,5,5,0,0.0,5,5,0,0.0,1
1,0,0,0,1,1,0,35,7,10,4,12.6,7,9,5,12.38,1
1,0,1,0,1,1,0,22,5,9,5,12.428571428571429,5,7,5,11.8,0
1,0,0,0,1,1,0,19,5,7,3,12.333333333333334,5,5,0,0.0,1
1,0,1,0,0,1,0,19,6,0,0,0.0,6,0,0,0.0,1
1,3,0,1,1,1,0,20,0,0,0,0.0,0,0,0,0.0,0
1,0,0,1,1,1,0,21,11,12,10,12.1,8,9,8,13.333333333333334,0
1,0,1,0,1,0,1,19,6,7,6,14.714285714285714,6,6,6,15.0,0
1,0,1,0,1,0,0,18,6,6,6,12.666666666666666,6,7,6,12.833333333333334,0
1,0,1,0,1,0,1,18,5,5,5,13.4,5,6,5,12.2,0
1,0,1,0,1,0,0,18,8,8,7,13.314285714285717,8,8,7,13.314285714285717,0
1,0,1,0,1,0,0,19,8,8,7,11.98857142857143,8,8,7,11.98857142857143,0
1,0,1,0,1,0,1,18,6,13,6,16.46153846153846,6,8,6,13.875,0
1,0,1,0,1,0,1,24,6,7,6,13.666666666666666,6,6,6,12.833333333333334,0
1,0,1,0,1,0,0,18,7,8,7,12.65,8,9,8,13.411111111111111,1
1,0,1,0,1,0,0,20,7,8,6,14.37,8,10,7,14.65,0
1,0,1,0,0,0,1,18,6,12,3,12.0,6,15,3,10.666666666666666,1
1,0,0,0,1,0,1,19,6,11,4,12.0,6,14,3,11.0,1
1,0,1,0,1,0,0,19,6,10,5,12.6,6,7,5,11.2,0
1,0,0,1,1,0,0,18,6,6,6,12.166666666666666,6,6,6,12.333333333333334,0
1,0,1,0,1,0,1,18,8,8,8,13.76375,8,8,8,13.76375,0
1,0,1,0,1,0,0,18,7,7,6,14.333333333333334,7,7,6,14.333333333333334,0
1,0,1,1,0,0,0,19,6,14,1,10.0,6,13,0,0.0,1
1,0,1,0,1,0,0,21,7,8,7,14.69625,8,9,8,14.622222222222224,0
1,0,0,0,1,0,1,18,7,9,7,12.855555555555556,8,8,8,13.9125,0
1,0,0,0,1,0,0,18,7,7,7,13.7,8,9,8,13.994444444444444,0
1,0,0,0,1,0,0,18,7,7,7,13.285714285714286,8,9,8,13.333333333333334,0
1,0,1,0,1,0,0,21,6,14,5,11.5,6,13,5,11.0,1
1,0,1,0,1,0,1,19,8,8,7,11.4,8,8,7,11.4,0
1,0,0,0,1,0,1,21,6,6,6,12.333333333333334,6,8,6,11.333333333333334,0
1,0,1,0,1,0,0,18,6,7,5,12.8,6,10,4,12.2,0
1,0,1,0,1,0,1,20,5,8,5,12.0,5,8,4,15.0,0
1,0,1,0,1,0,1,18,6,8,5,13.0,6,9,5,13.5,0
1,0,1,1,0,0,1,18,6,6,6,11.833333333333334,6,8,6,11.0,1
1,0,1,0,1,0,0,18,6,8,6,14.0,6,9,6,13.333333333333334,0
1,0,1,0,1,0,1,18,6,6,6,12.333333333333334,6,6,6,13.5,0
1,3,1,0,1,0,1,24,6,7,6,12.5,6,11,6,12.833333333333334,0
1,0,1,0,1,0,0,19,0,0,0,0.0,0,0,0,0.0,0
1,0,1,0,1,0,0,18,8,8,7,15.657142857142857,8,8,7,15.657142857142857,0
1,0,0,0,1,0,0,19,6,6,6,12.166666666666666,6,6,6,11.333333333333334,0
1,0,1,0,1,0,0,19,6,0,0,0.0,6,0,0,0.0,1
1,0,0,0,1,0,0,26,6,8,4,11.75,6,12,0,0.0,1
1,3,0,1,0,1,0,36,5,10,0,0.0,5,5,0,0.0,1
1,0,0,0,0,1,0,19,0,0,0,0.0,0,0,0,0.0,1
1,0,0,0,0,1,0,27,5,0,0,0.0,5,0,0,0.0,1
1,0,1,0,1,1,1,18,8,8,7,13.331428571428573,8,8,7,13.331428571428573,0
1,0,0,0,1,1,0,28,6,0,0,0.0,6,0,0,0.0,1
1,3,1,0,1,1,0,21,0,0,0,0.0,0,0,0,0.0,0
1,0,0,0,1,1,0,19,7,7,6,13.7,7,7,6,13.7,0
1,0,1,0,1,1,0,20,9,12,9,13.454545454545457,7,9,6,13.875,1
1,0,1,0,1,1,0,21,5,8,3,10.0,5,10,4,11.0,1
1,3,0,0,1,1,0,29,6,11,6,12.0,6,6,6,14.0,0
1,0,0,0,1,1,0,20,8,8,7,15.028571428571428,8,8,7,15.028571428571428,0
1,0,0,0,1,1,0,18,6,8,6,12.0,6,7,6,11.714285714285714,0
1,0,1,0,1,1,0,19,6,8,5,12.0,6,8,5,12.4,0
1,0,0,0,1,1,0,21,0,0,0,0.0,0,0,0,0.0,1
1,0,1,0,1,1,1,18,0,0,0,0.0,0,0,0,0.0,0
1,0,0,0,1,1,0,22,6,6,0,0.0,6,7,0,0.0,1
1,0,1,0,1,1,0,21,7,8,7,12.375,7,11,5,12.583333333333334,0
1,0,1,0,0,1,0,32,7,0,0,0.0,8,0,0,0.0,1
1,0,1,0,1,1,0,18,7,7,6,13.35,7,7,6,13.35,0
1,0,1,0,1,1,1,24,6,6,6,15.0,6,6,2,16.0,0
1,0,1,0,1,1,0,22,5,9,2,10.5,5,5,0,0.0,1
1,0,1,0,0,1,0,22,6,0,0,0.0,4,6,0,0.0,1
1,0,1,0,1,1,0,19,5,8,5,13.25,5,6,5,11.833333333333334,0
1,0,1,0,1,0,1,18,8,8,8,13.88125,8,8,8,13.88125,0
1,0,1,0,1,0,0,18,6,8,6,11.333333333333334,6,8,5,12.6,0
1,0,1,1,1,0,0,20,0,0,0,0.0,0,0,0,0.0,1
1,0,1,0,1,0,0,19,6,7,6,12.857142857142858,6,7,6,13.666666666666666,0
1,0,1,0,1,0,1,18,6,9,5,11.4,6,6,6,11.333333333333334,0
1,3,0,1,1,0,1,22,7,7,7,13.571428571428571,9,9,9,13.77777777777778,0
2,3,0,0,1,0,0,31,7,13,6,11.833333333333334,7,8,7,12.228571428571428,0
1,0,0,0,1,0,1,19,7,7,7,14.428571428571429,7,7,7,14.142857142857142,0
1,0,1,0,1,0,1,18,6,8,6,12.285714285714286,6,9,5,12.4,0
1,0,0,0,1,0,0,21,5,7,5,14.4,5,5,5,13.8,0
1,0,1,0,1,0,1,18,7,8,7,13.15,8,9,8,15.06875,0
1,3,0,1,0,1,0,25,5,6,0,0.0,5,5,0,0.0,1
1,0,0,1,1,1,0,21,5,5,0,0.0,6,8,0,0.0,1
1,0,1,0,1,0,1,19,8,8,7,12.342857142857143,8,8,7,12.342857142857143,0
1,0,1,0,1,0,0,22,6,10,4,10.5,6,14,1,11.0,1
1,0,0,0,1,1,0,19,5,5,5,10.6,5,8,5,11.6,0
1,0,1,0,1,0,1,19,6,8,4,11.25,6,6,6,12.0,0
1,0,1,0,1,1,0,23,9,11,6,10.5,10,10,10,11.7,0
1,0,1,0,1,0,0,18,7,7,7,13.457142857142856,8,8,8,14.5125,0
1,0,0,0,1,0,0,20,5,6,5,12.6,5,8,4,12.333333333333334,0
1,0,0,0,0,0,0,18,6,0,0,0.0,6,0,0,0.0,1
1,0,0,0,1,0,0,18,6,6,6,13.666666666666666,6,8,5,13.6,0
1,0,1,1,1,0,1,18,5,5,5,11.6,5,5,5,11.8,0
1,0,0,0,1,0,0,24,6,9,6,12.571428571428571,6,10,5,12.833333333333334,1
1,0,1,0,1,0,0,18,6,7,5,11.8,6,7,5,11.4,1
1,0,1,0,1,0,1,19,6,8,6,11.333333333333334,6,6,6,11.833333333333334,0
1,0,1,0,1,0,0,18,6,6,6,10.666666666666666,6,6,6,11.5,0
1,0,1,0,1,0,1,19,0,0,0,0.0,0,0,0,0.0,0
1,0,0,0,1,0,0,22,6,9,6,13.333333333333334,6,9,4,11.5,0
1,0,1,0,1,0,1,21,6,6,5,13.0,6,7,6,12.833333333333334,0
1,0,1,0,1,0,1,18,8,11,7,12.90857142857143,8,11,7,12.90857142857143,0
1,0,1,0,1,0,0,20,6,12,4,12.0,6,11,1,10.0,1
1,0,1,0,1,0,0,19,6,6,6,15.333333333333334,6,9,6,15.833333333333334,0
1,0,0,1,0,1,0,26,7,7,6,13.0,6,6,2,14.0,1
2,0,0,0,1,0,0,35,6,7,6,12.5,6,6,6,12.166666666666666,0
1,0,1,0,1,0,1,19,6,7,6,13.0,6,6,6,14.333333333333334,0
1,0,1,0,1,1,0,18,5,6,4,11.75,5,10,5,12.571428571428571,0
